url,api_information_source_name,created_at,updated,list_source,certified_api_developer_name,capability_fhir_version,format,http_response,http_response_time_second,smart_http_response,errors,cap_stat_exists,kind,requested_fhir_version,is_chpl
https://api.platform.athenahealth.com/30447/brand/1/csg/1/fhir/r4/,"East River Psychiatry, LLC",24/5/2025 11:55,9/6/2025 0:41,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.103,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/14039/brand/1/csg/1/fhir/r4/,Family Circles Healthcare,24/5/2025 7:26,9/6/2025 1:14,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0906,200,"",TRUE,instance,None,true
https://WAFRONTIER.fhir.cbh4.crediblebh.com/R4/,"",24/5/2025 15:04,9/6/2025 6:09,https://api.cbh4.crediblebh.com/fhir,"Qualifacts Systems, LLC",4.0.1,"
","","","","","","","",""
    xml,"","","","","","","","","","","","","","",""
    json,"","","","","","","","","","","","","","",""
"  """,200,2.1193,200,"",TRUE,instance,None,"","","","","","","",""
https://api.platform.athenahealth.com/13033/brand/1/csg/1/fhir/r4/,Denton Digestive Institute PLLC- Hospital visits,24/5/2025 8:13,9/6/2025 4:27,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0965,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/4809/brand/1/csg/201/fhir/r4/,South Nassau Physician Practice Network,24/5/2025 11:50,9/6/2025 6:01,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1834,200,"",TRUE,instance,None,true
https://fhir.insynchcs.com/insync/midwest-367/,"",24/5/2025 13:09,8/6/2025 23:02,https://resources.insynchcs.com/docrepos/InSyncDocs/insync-fhir-org-list.json,"Qualifacts Systems, LLC",4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1902,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/31582/brand/1/csg/1/fhir/r4/,Indigo Medical,24/5/2025 8:05,9/6/2025 3:41,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1028,200,"",TRUE,instance,None,true
https://fhirendpoint.curemd.net/CM0YQ/,"",24/5/2025 1:01,9/6/2025 6:13,https://fhirendpoint.curemd.net/fhir/DEFAULT/Bundle/ServiceBaseURLs,"CureMD.com, Inc.",No Cap Stat,NA,401,0.0222,401,"",FALSE,NA,None,true
https://api.platform.athenahealth.com/16452/brand/1/csg/41/fhir/r4/,"",24/5/2025 14:04,9/6/2025 8:04,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1104,500,"",TRUE,instance,None,true
https://fhir-usa.unify.chbase.com/org/artesia-6a02e1ef/,Artesia General Hospital,24/5/2025 6:07,9/6/2025 8:19,https://fhir-usa.unify.chbase.com/.well-known/endpoint,"TruBridge, Inc.",4.0.1,"application/fhir+json,application/fhir+xml",200,0.4686,200,"",true*,capability,None,true
https://connect.pointclickcare.com/fhir/R4/87f5c5ca-b628-4279-81c1-4e61565e772b/,"",24/5/2025 8:16,9/6/2025 2:40,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.0956,200,"",TRUE,instance,None,true
https://ccsoc.prognocis.com/prognocis/fhir/ccsoc/,"",24/5/2025 10:56,8/6/2025 23:45,https://fhirurls.prognocis.com/fhirurlpublication/api/endpoint,Bizmatics Inc.,4.0.0," application/fhir+xml, application/fhir+json ",200,0.0402,406,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/d69c5bdb-f386-4ff1-8ecd-08cb784e96fc/,Ignacio Guzman A Professional Medical Corporation,11/5/2025 1:04,9/6/2025 6:39,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.3147,200,"",true*,capability,None,true
https://fhirendpoint.curemd.net/CMDCJ/,"",23/5/2025 18:50,9/6/2025 6:06,https://fhirendpoint.curemd.net/fhir/DEFAULT/Bundle/ServiceBaseURLs,"CureMD.com, Inc.",No Cap Stat,NA,401,0.0304,401,"",FALSE,NA,None,true
https://api.platform.athenahealth.com/7041/brand/1/csg/1/fhir/r4/,Chattanooga Imaging Downtown,24/5/2025 15:23,9/6/2025 1:58,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.159,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/GEFACA/,"",11/5/2025 3:32,9/6/2025 6:24,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0432,200,"",TRUE,instance,None,true
https://cfca.prognocis.com/prognocis/fhir/cfca/,"",24/5/2025 11:06,9/6/2025 2:26,https://fhirurls.prognocis.com/fhirurlpublication/api/endpoint,Bizmatics Inc.,4.0.0," application/fhir+xml, application/fhir+json ",200,0.2663,406,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/1926/brand/1/csg/861/fhir/r4/,"",24/5/2025 12:47,9/6/2025 1:07,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1107,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/FJBBCA/,"",11/5/2025 3:28,9/6/2025 0:32,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0947,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/23502/brand/1/csg/1/fhir/r4/,GMD NURSE PRACTITIONER CLINIC,24/5/2025 6:18,8/6/2025 23:05,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1594,200,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/f9240191-dde1-4be9-b5ad-891a8e13ee7a/,Life Balance Pain Care,11/5/2025 6:32,9/6/2025 6:45,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.3766,200,"",true*,capability,None,true
https://fhir4.eclinicalworks.com/fhir/r4/DGBJBA/,"",11/5/2025 5:53,9/6/2025 4:38,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0427,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/H1EHAD/,"",24/5/2025 12:53,9/6/2025 1:54,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0427,200,"",TRUE,instance,None,true
https://fhir-myrecord.cerner.com/r4/6f43d0e7-6ff2-489b-abdc-44e8a5e0ca0a/,"The Rutland Hospital, Inc. d/b/a Rutland Regional Medical Center",11/5/2025 5:06,9/6/2025 0:25,https://raw.githubusercontent.com/oracle-samples/ignite-endpoints/refs/heads/main/oracle_health_fhir_endpoints/millennium_patient_r4_endpoints.json,Cerner Corporation,4.0.1,"json,application/fhir+json",200,0.3694,200,"",TRUE,instance,None,true
https://fhir-usa.unify.chbase.com/org/dimmit-a3ff579f/,DIMMIT REGIONAL HOSPITAL,24/5/2025 9:04,9/6/2025 5:37,https://fhir-usa.unify.chbase.com/.well-known/endpoint,"TruBridge, Inc.",4.0.1,"application/fhir+json,application/fhir+xml",200,0.7108,200,"",true*,capability,4,true
https://fhir4.eclinicalworks.com/fhir/r4/BEADAA/,"",24/5/2025 14:41,9/6/2025 1:58,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0576,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/1487/brand/1/csg/701/fhir/r4/,"",24/5/2025 13:37,8/6/2025 23:42,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.199,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/14722/brand/1/csg/1/fhir/r4/,Elite Orthopedics & Sports Medicine,24/5/2025 10:01,9/6/2025 0:28,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1588,500,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/14678/brand/1/csg/1/fhir/r4/,Arlington Office,24/5/2025 6:22,8/6/2025 23:16,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1048,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/25443/brand/1/csg/1/fhir/r4/,Health First Clinic,24/5/2025 9:50,9/6/2025 4:55,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1551,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/41743/,"",24/5/2025 6:15,9/6/2025 4:44,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.148,404,"",true*,requirements,None,"","","","","","","",""
https://ct-fhir.harrisambulatory.com/ct-13044/fhir/r4/,"",10/5/2025 23:59,8/6/2025 23:33,https://ct-fhir.harrisambulatory.com/Endpoints/R4,"Harris CareTracker, Inc",4.0.1,"xml,json",200,0.0581,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/16341/brand/1/csg/1/fhir/r4/,MHSC,24/5/2025 14:30,9/6/2025 7:25,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.094,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/47044/,"",24/5/2025 7:19,9/6/2025 7:12,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1526,404,"",true*,requirements,None,"","","","","","","",""
https://api.platform.athenahealth.com/1758/brand/31/csg/202/fhir/r4/,"",24/5/2025 8:38,9/6/2025 3:40,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1591,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/11166/brand/1/csg/1/fhir/r4/,NORTH HAVEN MEDICAL CLINIC HOUSE CALL,24/5/2025 11:37,8/6/2025 23:48,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0908,200,"",TRUE,instance,None,true
https://fhir-usa.unify.chbase.com/org/stephen-407b927e/,STEPHENS COUNTY HOSPITAL,24/5/2025 11:02,9/6/2025 1:09,https://fhir-usa.unify.chbase.com/.well-known/endpoint,"TruBridge, Inc.",4.0.1,"application/fhir+json,application/fhir+xml",200,0.2295,200,"",true*,capability,4,true
https://api.platform.athenahealth.com/2837/brand/1/csg/21/fhir/r4/,ST MARYS,24/5/2025 11:38,9/6/2025 5:04,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1546,200,"",TRUE,instance,None,true
https://fhir-myrecord.cerner.com/r4/8b5675f4-fabf-49b9-90d5-2630480a3d7a/,"Richard M. Adams, DPM",11/5/2025 0:07,9/6/2025 3:22,https://raw.githubusercontent.com/oracle-samples/ignite-endpoints/refs/heads/main/oracle_health_fhir_endpoints/millennium_patient_r4_endpoints.json,Cerner Corporation,4.0.1,"json,application/fhir+json",200,0.1147,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/31376/,"",24/5/2025 12:33,9/6/2025 5:03,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.137,404,"",true*,requirements,None,"","","","","","","",""
https://api.platform.athenahealth.com/23899/brand/1/csg/1/fhir/r4/,Memorial Medical Group of South Florida,24/5/2025 14:23,9/6/2025 3:36,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1731,200,"",TRUE,instance,None,true
https://fhir-myrecord.cerner.com/r4/tW68ZW-Hmy7Lzce-ns8ohuxjCYcMJFzU/,"Podiatry Foot and Ankle Care, PLLC",11/5/2025 7:06,9/6/2025 1:52,https://raw.githubusercontent.com/oracle-samples/ignite-endpoints/refs/heads/main/oracle_health_fhir_endpoints/millennium_patient_r4_endpoints.json,Cerner Corporation,4.0.1,"json,application/fhir+json",200,0.1192,200,"",TRUE,instance,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/72252/,Lafayette Psychiatric Services,11/5/2025 5:23,8/6/2025 23:39,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,4.0.1,"json,xml",200,0.4265,200,"",TRUE,instance,4,true
https://connect.pointclickcare.com/fhir/R4/cf7738d8-ef73-4410-bd4f-2fca07951153/,"",24/5/2025 12:41,9/6/2025 2:39,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.0903,200,"",TRUE,instance,None,true
https://api.patientfusion.com/fhir/r4/v1/f486ea11-0282-446e-ac69-0fd756867e74/,"Eduardo L. Chinea-Amadeo MD FACS MISS General, Bariatric & Colorectal Surgery",11/5/2025 6:29,9/6/2025 2:02,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.1323,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/6104/brand/1/csg/1/fhir/r4/,South Ridge Family Clinic,24/5/2025 13:35,9/6/2025 2:03,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.156,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/CCEJCA/,"",11/5/2025 5:24,9/6/2025 4:38,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0509,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/17759/brand/2/csg/21/fhir/r4/,"",24/5/2025 11:51,9/6/2025 2:21,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1644,200,"",TRUE,instance,None,true
https://app.meldrx.com/api/fhir/paydc_6377/,"",11/5/2025 7:40,9/6/2025 5:05,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.0277,200,"",true*,capability,None,true
https://connect.pointclickcare.com/fhir/R4/4deeb4eb-8b92-4e36-9ce8-ce37afc8df88/,"",24/5/2025 15:08,9/6/2025 6:44,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1201,200,"",TRUE,instance,None,true
https://app.meldrx.com/api/fhir/paydc_6804/,"",11/5/2025 0:21,9/6/2025 7:08,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.0834,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/12059/brand/1/csg/1/fhir/r4/,VENKATA R MANNAVA MD,24/5/2025 5:56,9/6/2025 1:24,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1588,200,"",TRUE,instance,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/10006617/,Florida Otolaryngology Group,11/5/2025 4:37,9/6/2025 1:50,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,No Cap Stat,NA,0,-1.0,0,server could not be reached from URL: https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/10006617/metadata,FALSE,NA,2,true
https://api.platform.athenahealth.com/961/brand/2/csg/241/fhir/r4/,"",24/5/2025 7:52,9/6/2025 5:23,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1595,500,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/3bbf0890-bfa7-440e-a70e-f10102f5135a/,"",24/5/2025 10:00,9/6/2025 1:40,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1081,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/1965/brand/1/csg/44/fhir/r4/,"",24/5/2025 14:11,8/6/2025 23:08,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1557,200,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/b9a3542a-de11-4b96-9e42-568e75cc79c8/,christine j amis md,10/5/2025 23:06,9/6/2025 6:58,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.371,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/17704/brand/1/csg/1/fhir/r4/,Mercy Medical Health Center,24/5/2025 13:42,9/6/2025 7:42,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1805,200,"",TRUE,instance,None,true
https://app.meldrx.com/api/fhir/paydc_4878/,"",11/5/2025 6:20,9/6/2025 5:14,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.0257,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/29573/brand/1/csg/1/fhir/r4/,Cohen Care,24/5/2025 7:45,9/6/2025 4:46,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.094,500,"",TRUE,instance,None,true
